time;MarchSept;Arctic_Temp_Anomalies;AMOC_Caesar;SI_Conc;AMOC_era5;AMOC_hadcrut5;AMOC_hadsst4;AMOC_cobe;AMOC_ersst;SI_Conc_0;SI_Conc_50;SI_Conc_75;SI_Conc_90
01.07.2019;0;0.5300293;0.653906;-68.69664511;0.374521799;0.612724013;0.677060904;0.573473571;0.500037432;34.27593576;0.173279744;-62.64124722;40.53317933
01.08.2019;0;0.85046387;0.3921566;110.2987093;-0.031979436;0.13987383;0.104580853;0.031271952;0.134506023;202.0450588;170.6778758;69.20888222;26.20758942
01.09.2019;0;1.667633;0.24202807;138.2960352;-0.230328213;0.022992809;-0.106996073;-0.097428897;-0.053544522;152.9453916;126.8757693;102.8727933;30.9554282
01.10.2019;1;2.331665;0.0950342;-50.00373511;-0.258279303;-0.293731197;-0.278889135;-0.277923267;-0.245283625;-45.94277712;-61.49844004;-31.24252904;16.22260109
01.11.2019;1;1.6199951;0.06903125;-100.7430788;-0.161207425;-0.085674511;-0.144429625;-0.234608831;-0.260155702;8.065329339;-15.49344442;-137.8131481;-36.30456719
01.12.2019;1;1.7579956;-0.016619936;135.4918757;-0.176850555;-0.300195822;-0.16249943;-0.082875029;-0.133143871;182.2314499;166.7987759;86.42928752;7.765675782
01.01.2020;1;0.38520813;-0.14535922;189.225426;-0.307551006;-0.294601417;-0.195514015;-0.262852038;-0.261714444;209.9409229;206.576924;132.6542011;37.13637134
01.02.2020;1;0.79634094;-0.24874309;185.3800657;-0.381791899;-0.589459568;-0.229063602;-0.327947148;-0.437158965;183.2250959;192.6230289;138.8988564;35.69388612
01.03.2020;0;0.072052;-0.41871437;178.5756518;-0.477750168;-0.386430798;-0.298458746;-0.573062416;-0.522981747;203.4092411;208.6169413;129.7432068;35.38739758
01.04.2020;0;2.3256836;-0.31380662;85.60550716;-0.437483508;-0.848544347;-0.483010614;-0.5866663;-0.460639695;129.9946093;127.3491778;59.73105896;24.71064275
01.05.2020;0;2.2322693;-0.22226459;-102.8458539;-0.344936594;-0.46309232;-0.204356148;-0.251460628;-0.244002277;-75.10711105;-80.88527855;-85.82485165;-38.17417054
01.06.2020;0;0.847229;-0.14429113;-194.5410622;-0.369774836;-0.406813653;-0.246596094;-0.311505982;-0.242462991;-127.9471327;-143.8336289;-185.7258434;-74.56640943
01.07.2020;0;0.71972656;-0.012352213;-113.3908703;-0.401425743;-0.356981254;-0.458083367;-0.378652;-0.365342508;-66.6062597;-87.55015575;-102.281271;13.93766119
01.08.2020;0;1.5185547;0.25408202;119.3419064;-0.285828806;-0.0762916;-0.388965285;-0.158102753;-0.290486817;27.27814302;90.52712314;73.99034329;27.72791835
01.09.2020;0;2.366394;0.3225277;156.4536807;-0.168859593;-0.458528086;-0.330047919;-0.143244389;-0.306428053;-36.43950127;128.522901;112.5167668;33.75511731
01.10.2020;1;3.562378;0.26861858;-79.29594049;-0.171293156;-0.114385329;-0.261721208;-0.249315217;-0.335315474;-192.299691;-181.6297723;-33.85916197;21.41867516
01.11.2020;1;4.5496216;-0.25172433;-226.8606751;-0.543317373;-0.998670549;-0.569266994;-0.521623161;-0.597597468;-266.6105506;-275.7612806;-160.4432697;39.44952107
01.12.2020;1;2.5868988;-0.15060833;-18.181802;-0.368552142;-0.408815975;-0.598769543;-0.475349858;-0.622325259;47.86604728;31.9682495;-21.56439654;23.13418659
01.01.2021;1;2.7480774;0.13653366;81.17153324;-0.071303137;0.029993395;-0.177750655;-0.119208259;-0.27147356;105.6188588;106.6447955;67.33965142;28.67603988
01.02.2021;1;2.5942535;0.28575557;205.3391417;0.100970535;0.482582258;0.071216943;0.099906636;-0.017214211;238.8064149;240.234581;151.9211988;36.54698058
01.03.2021;0;0.0811615;0.1538998;242.018846;0.051616767;0.224723986;0.013268226;-0.00986204;-0.048155511;302.5833959;309.8656693;153.3699724;37.77224198
01.04.2021;0;1.6459045;0.29586542;87.2219066;0.115745004;0.360736325;0.227225424;0.183227908;0.106061759;86.80137005;85.85327798;69.25927855;24.15784402
01.05.2021;0;1.4812622;0.32653946;41.76437228;0.152193477;0.091606927;-0.022474859;0.105853879;0.079346579;49.23194536;53.02084719;24.29831083;-10.96639783
01.06.2021;0;0.59069824;-0.066376716;-34.95493436;-0.333320042;-0.320950999;-0.41107311;-0.28176582;-0.302301461;13.05391148;9.884418958;-34.42186454;-26.7359287
01.07.2021;0;0.09094238;0.25414994;-13.28441862;-0.061951761;-0.082838485;-0.124184115;-0.068619959;-0.060716182;29.6142248;29.4591719;-39.61955169;-33.06488722
01.08.2021;0;0.60180664;0.5019076;135.3300698;0.010643008;0.043441368;-0.071680277;-0.032439791;-0.208667746;149.0906932;149.3749396;91.23222354;30.81635685
01.09.2021;0;0.70736694;0.6450304;159.9452575;0.188157747;-0.083351855;0.002704572;0.089784849;-0.15092997;55.4391574;92.21485169;123.1735212;36.62052966
01.10.2021;1;1.081665;0.59019053;-47.21710722;0.160247579;0.037321317;0.004397295;0.006584146;0.034163791;-58.61609218;-65.09185044;-17.03316177;21.74641559
01.11.2021;1;0.52978516;0.48874363;-89.93221628;0.207977042;0.394766587;0.081255439;0.044944996;0.091519492;-15.06494577;-37.59345759;-116.1697238;-84.48289871
01.12.2021;1;0.5394592;0.44131297;60.58818744;0.214605878;0.254994308;-0.01322085;0.095434045;0.15689546;131.4723682;111.5584171;-10.29891958;-118.3137676
01.01.2022;1;2.1341858;0.2074319;267.2977007;0.020873962;-0.022232224;-0.195361687;0.006002678;-0.027723718;366.1516268;346.6503065;160.1757995;33.96737644
01.02.2022;1;3.6029053;0.11642957;249.7255102;-0.073187307;-0.364917632;-0.214232921;-0.115686676;-0.227184693;403.3288093;364.6194818;164.5595254;43.98124457
01.03.2022;0;2.857132;-0.18877584;189.7217461;-0.30861657;-0.579144109;-0.468919976;-0.417971113;-0.551571943;298.1466313;264.1024882;141.3084598;42.35524127
01.04.2022;0;-2.7129822;0.020323917;255.9994014;-0.183774492;0.203053066;-0.196983145;-0.142554429;-0.210378532;337.8091748;326.0869675;168.9811682;40.94458067
01.05.2022;0;0.5899658;0.15095265;260.5157823;-0.052688014;-0.241571358;-0.118846439;-0.016742913;-0.164223936;377.4720013;362.2537162;170.5933192;37.80443146
01.06.2022;0;0.9658203;0.07080905;11.02613531;-0.20515631;-0.460255179;-0.37122651;-0.156019412;-0.352450912;51.73413824;48.90371572;-20.0576186;-46.28776772
01.07.2022;0;0.6956787;0.25200176;-1.487626141;-0.190024832;-0.201037267;-0.309385447;-0.065797245;-0.053302543;49.34987411;62.85073257;1.598547613;-39.28488842
01.08.2022;0;0.8388977;0.7881941;157.59886;0.15557476;-0.045179743;0.000726069;0.265877148;0.072584604;255.8304428;237.4215353;119.3166427;33.79215277
01.09.2022;0;1.2163696;1.4323668;175.3516616;0.876524987;0.870340066;0.672904986;0.814318787;0.597345938;281.5620629;241.1879405;135.5321588;39.59022746
01.10.2022;1;2.7555237;1.135511;-5.361140321;0.660695578;0.484523298;0.503240621;0.506393308;0.422333916;18.95829329;-2.994459768;36.44735584;40.03577435
01.11.2022;1;1.3195801;0.22262363;-11.57982566;-0.07573575;0.536516506;-0.209032398;-0.174986685;-0.264646445;74.74888107;47.87296298;-15.16154866;-10.67804574
01.12.2022;1;2.7620544;0.07779734;-19.61621482;-0.152206717;0.113432891;-0.144662179;-0.057113195;-0.21656128;59.43717202;39.7421011;-24.49799406;-12.90266254
